smiles,true_category
CC1=CC=C(O1)C2CC(=NN2C(=O)C)C3=CC=CS3,1
CC1=CC=C(O1)C2CC(=NN2C(=O)C3=CC=CO3)C4=CC=CS4,1
CC1=CC=C(O1)C2CC(=O)N3CN(CSC3=C2C#N)C4=CC=C(C=C4)Br,0
CC1=CC=C(O1)C2CC(=O)NC(=C2C#N)SCC(=O)OC,1
CC1=CC=C(O1)C2CC(=O)NC3=CC4=C(C=C23)OCO4,1
CC1=CC=C(O1)C2N(C(=O)CS2)CC3=CN4C=CSC4=N3,1
CC1=CC=C(O1)C2N3CCCC3C(=O)N2C4=CC(=C(C=C4)Cl)Cl,1
CC1=CC=C(O1)C2N3CCCC3C(=O)N2C4=CC(=C(C=C4)OC)Cl,1
CC1=CC=C(O1)C2NC3=C(C4=C(S3)CN(CC4)C)C(=O)N2,1
CC1=CC=C(O1)C2NC3=CC=CC=C3C4=NC5=CC=CC=C5N24,1
CC1=CC=C(O1)C=NC2=CC=C(C=C2)N(C)C,1
CC1=CC=C(O1)CC2=CN=C(S2)N,1
CC1=CC=C(O1)CCC(=O)NC2=C(C(=C(S2)C)C)C(=O)OC,1
CC1=CC=C(O1)CCC(=O)NC2=C(C=CC(=C2)C(=O)OC)C(=O)OC,1
CC1=CC=C(O1)CCC(=O)NC2=CC(=C(C=C2C(=O)OC)OC)OC,1
CC1=CC=C(O1)CCC(=O)NC2=CC=C(C=C2)S(=O)(=O)N,1
CC1=CC=C(O1)CCC(=O)NC2=NC=C(S2)CC3=C(C(=CC=C3)Cl)Cl,1
CC1=CC=C(O1)CCC(=O)NC2=NC=CS2,1
CC1=CC=C(O1)CCC(=O)NC2=NOC(=C2)C,0
CC1=CC=C(O1)CCC(C2=CC=C(C=C2)OC)N.Cl,0
CC1=CC=C(O1)CCC(C2=CC=C(C=C2)OC)NC(=O)NC3=C(C=C(C=C3)OC)OC,0
CC1=CC=C(O1)CN(C)C(=O)C2=CC=CC=C2OC3=CC=CC=C3,0
CC1=CC=C(O1)CN(C)C(=O)C2CCCN2C(=O)C3=CC=CS3,0
CC1=CC=C(O1)CN(C)CC(=O)NC2=CC(=CC=C2)[N+](=O)[O-],1
CC1=CC=C(O1)CN(C2CC(NC(C2)(C)C)(C)C)C(=O)C3=C(C=CC=C3F)F.Cl,1
CC1=CC=C(O1)CN(CC2=CN=CC=C2)C(=O)CN3C(=O)COC4=CC=CC=C43,0
CC1=CC=C(O1)CN(CC2CCCO2)C(=O)CN3C4=CC=CC=C4OC(C3=O)C(C)C,0
CC1=CC=C(O1)CN2C(=C(C=N2)C)N,1
CC1=CC=C(O1)CN2C(=O)C3=C(C=CC(=C3)N4CCOCC4)NC2=S,1
CC1=CC=C(O1)CN2C(=O)C3=CC(=C(C=C3NC2=S)OC)OC,1
CC1=CC=C(O1)CN2CCC(CC2)C(=O)NCCC(C)C.C(=O)(C(=O)O)O,0
CC1=CC=C(O1)CN2CCC(CC2)N3CCC(CC3)C(=O)NCC4CCCO4,1
CC1=CC=C(O1)CN2CCCC(C2)CNS(=O)(=O)C3=CC=C(C=C3)OC,1
CC1=CC=C(O1)CN2CCN(CC2)C3=NC=CC=N3,1
CC1=CC=C(O1)CN2CCN(CC2CCO)C/C=C/C3=CC(=C(C=C3)O)OC,1
CC1=CC=C(O1)CN2CCN(CC2CCO)CC3=C(C=C(C=C3N4C=CC=N4)C)C,1
CC1=CC=C(O1)CN2CCN(CC2CCO)CC3=CN=C(S3)N(C)C,1
CC1=CC=C(O1)CNC(=O)C23CN(CC2C(=NO3)C4=CC=C(C=C4)[N+](=O)[O-])CC5=CC=CC=C5,1
CC1=CC=C(O1)CNC(=O)C2=CC3=C(N2C)C4=CC=CC=C4N(C3=O)C,1
CC1=CC=C(O1)CNC(=O)C2=CC3=C(S2)N(N=C3C4=CC(=CC=C4)OC)C,0
CC1=CC=C(O1)CNC(=O)C2=CN(C(=O)C3=C2C4=CC=CC=C4N3C)C5CCCC5,1
CC1=CC=C(O1)CNC(=O)C2=CN(C(=O)C3=C2C4=CC=CC=C4N3C)C5CCCCC5,1
CC1=CC=C(O1)CNC(=O)C2=CN(C(=O)C3=CC(=C(C=C32)OC)OC)CC(C)C,0
CC1=CC=C(O1)CNC(=O)C2=COC(=O)C3=CC=CC=C32,1
CC1=CC=C(O1)CNC(=O)C2C(N(C(=O)C3=CC=CC=C23)C)C4=CNC5=CC=CC=C54,0
CC1=CC=C(O1)CNC(=O)C2C3C4=CC=CC=C4CCN3C(=O)C5=CC=CC=C25,1
CC1=CC=C(O1)CNC(=O)C2CC(=NO2)C3=CC(=CC=C3)[N+](=O)[O-],1
CC1=CC=C(O1)CNC(=O)C2CC(=NO2)C3=CC=CC=C3[N+](=O)[O-],1
CC1=CC=C(O1)CNC(=O)C2CCN(CC2)S(=O)(=O)C3=CC=CS3,1
CC1=CC=C(O1)CNC(=O)CCC2=NN=C(O2)CC3=CC=C(C=C3)C4=CC=CC=C4,1
CC1=CC=C(O1)CNC(=O)CCC2CCCN(C2)CC3=CC=C(C=C3)C(=O)OC,1
CC1=CC=C(O1)CNC(=O)CCCOC2=CC(=O)N(C3=CC=CC=C32)C,1
CC1=CC=C(O1)CNC(=O)CCNC(=O)CN2C=CC3=CC=CC=C3C2=O,0
CC1=CC=C(O1)CNC(=O)CCS(=O)(=O)C2=CC(=CC3=C2N(CC3)C(=O)C4CC4)Br,0
CC1=CC=C(O1)CNC(=O)CCS(=O)(=O)C2=CC=C(S2)Br,1
CC1=CC=C(O1)CNC(=O)CN2C3=CC=CC=C3OC2=O,1
CC1=CC=C(O1)CNC(=O)CN2C=CC3=CC=CC=C3C2=O,1
CC1=CC=C(O1)CNC(=O)CSC2=C3CCCCC3=NC4=C2C=C(C=C4)Cl,1
CC1=CC=C(O1)CNC2=NC=C(N2C)C3=CC=CC=C3.C(=O)(C(=O)O)O,1
CC1=CC=C(O1)CNCC2CCCO2,1
CC1=CC=C(O1)P(=NC2=CC=CC=C2)(N3CCOCC3)N4CCOCC4,1
CC1=CC=C(O1)P(=O)(C(C)(C)C)OCCN2CCOCC2,0
CC1=CC=C(O1)P(=S)(C2=CC=C(O2)C)N3CCOCC3,0
CC1=CC=C(O1)[C@@H]2C(=C(NC(=O)N2)C)C(=O)OC(C)C,1
CC1=CC=C(O1)[C@@H]2C3COCC=C3C(=C(C2(C#N)C#N)N)C#N,1
CC1=CC=C(S1)/C(=N/NC(=O)C2=CC(=NC3=CC=CC=C32)C4CC4)/C,1
CC1=CC=C(S1)/C(=N/NC(=O)C2=CC=C(C=C2)OC3CCCC3)/C,1
CC1=CC=C(S1)/C(=N/NC(=O)C2CC2C3=CC=CC=C3)/C,1
CC1=CC=C(S1)/C=C(\C#N)/C2=NC3=CC=CC=C3N2,1
CC1=CC=C(S1)/C=C/2\C(=O)N(C(=O)N2)CC3=CC=CC=C3F,1
CC1=CC=C(S1)/C=C/2\C(=O)N(C(=O)S2)CC(=O)N3CCOCC3,1
CC1=CC=C(S1)/C=C/2\C(=O)NC(=O)N(C2=O)CCC3=CC=C(C=C3)F,1
CC1=CC=C(S1)/C=C/C2=NC3=CC=CC=C3S2,1
CC1=CC=C(S1)/C=C\2/C(=O)N(/C(=C(\C#N)/C(=O)N3CCCC3)/S2)CC4=CC=CO4,1
CC1=CC=C(S1)/C=N/C2=C(C3=C(S2)CCC3)C#N,1
CC1=CC=C(S1)/C=N/N2C(=NN=C2C)C,0
CC1=CC=C(S1)/C=N/N2C(=NNC2=S)C3CCCCC3,1
CC1=CC=C(S1)/C=N/N2C(=NNC2=S)COC3=CC=CC=C3,1
CC1=CC=C(S1)/C=N/NC(=O)C2=CC(=NC3=CC=CC=C32)C4=CC=CC=C4OC,1
CC1=CC=C(S1)/C=N/NC(=O)C2=CC=CO2,1
CC1=CC=C(S1)/C=N/NC(=O)CC2=CC=CN2C,1
CC1=CC=C(S1)/C=N/NC(=O)CN2C=NC3=C2C(=O)N(C(=O)N3C)C,1
CC1=CC=C(S1)/C=N/NC2=NC(=C(C=C2Cl)Cl)Cl,1
CC1=CC=C(S1)C(=O)CSC2=NC3=CC=CC=C3C(=O)N2C4=CC=CC=C4,1
CC1=CC=C(S1)C(=O)N(CC(=O)NC2CCCCC2)C3=CC(=CC(=C3)C)C,1
CC1=CC=C(S1)C(=O)N(CC2=CC=CS2)CC(=O)NC3CCCC3,0
CC1=CC=C(S1)C(=O)N2CCC3(CC2)C4(CC(=NO4)C5=CC=C(C=C5)Cl)C(=O)C6=C(O3)C=CC(=C6)F,1
CC1=CC=C(S1)C(=O)N2CCCC(C2)C(=O)C3=C(C=CC(=C3)F)F,1
CC1=CC=C(S1)C(=O)N2CCN(CC2)C3CCCCC3,1
CC1=CC=C(S1)C(=O)NC2=C(C=CC(=C2)Cl)N3CCCCC3,1
CC1=CC=C(S1)C(=O)NC2=C(SC=C2)C(=O)OC,1
CC1=CC=C(S1)C(=O)NC2=CC(=NN2C3=CC=CC=C3)C,1
CC1=CC=C(S1)C(=O)NC2=CC=C(C=C2)/C(=N/NC(=O)C3=NN(C(=C3Br)C)C)/C,1
CC1=CC=C(S1)C(=O)NC2=CC=CC=C2OC,1
CC1=CC=C(S1)C(=O)NC2=NC(=CS2)C(C)(C)C,1
CC1=CC=C(S1)C(=O)NC2=NC(=CS2)COC3=CC=CC=C3,1
CC1=CC=C(S1)C(=O)NC2=NC3=C(S2)C=C(C=C3)S(=O)(=O)C,0
CC1=CC=C(S1)C(=O)NCC(=O)OC,1
CC1=CC=C(S1)C(=O)NCC(=O)OCC(=O)C2=C(N(C(=O)N(C2=O)C)C)N,0
CC1=CC=C(S1)C(=O)NCC(=O)OCC(=O)NC23CC4CC(C2)CC(C4)C3,1
CC1=CC=C(S1)C(=O)NCC(=O)OCC(=O)NCCC2=CC=CC=C2,1
CC1=CC=C(S1)C(=O)NCC2=CC=CC=C2OC,1
CC1=CC=C(S1)C(=O)NNC(=S)NC2=CC=CC3=CC=CC=C32,1
CC1=CC=C(S1)C(=O)OCC(=O)C2=CC=C(S2)Cl,1
CC1=CC=C(S1)C(=O)OCC(=O)N2CC(=O)NC3=CC=CC=C32,1
CC1=CC=C(S1)C(=O)OCC(=O)NCC2=CC3=C(C=C2)OCO3,1
CC1=CC=C(S1)C(=O)OCC(=O)NCC2=CC=CO2,1
CC1=CC=C(S1)C(C(=O)NC2CCCCC2)N(CCC3=CC(=C(C=C3)OC)OC)C(=O)C(F)(F)F,1
CC1=CC=C(S1)C(C(=O)NC2CCCCC2)N(CCC3=CC=C(C=C3)OC)C(=O)C(F)(F)F,1
CC1=CC=C(S1)C(C2C(=O)CC(CC2=O)(C)C)C3=C(CC(CC3=O)(C)C)O,1
CC1=CC=C(S1)C(C2C(=O)CC(CC2=O)(C)C)C3C(=O)CC(CC3=O)(C)C,1
CC1=CC=C(S1)C2=C(C(=NC3=C2CCCC3)N)C#N,1
CC1=CC=C(S1)C2=C3C=NC=CN3C(=O)N2,1
CC1=CC=C(S1)C2=CSC(=N2)N,0
CC1=CC=C(S1)C2=NC(=C(O2)O)/C=C/3\C(=NC4=CC=CC=C43)C,1
CC1=CC=C(S1)C2=NC3=CC=CC=C3C(=C2)C(=O)NC4=NOC(=C4)C,1
CC1=CC=C(S1)C2=NC3=CC=CC=C3C(=C2)C(=O)NCC4=CC=CO4,1
CC1=CC=C(S1)C2=NC3=CC=CC=C3N2,1
CC1=CC=C(S1)C2C(=C(OC3=NNC(=C23)C4=CC=CS4)N)C#N,0
CC1=CC=C(S1)C2CC(=O)NC(=C2C#N)SC,1
CC1=CC=C(S1)C2CC(=O)NC3=CC4=C(C=C23)OCCO4,1
CC1=CC=C(S1)C2NC3=C(C4=C(S3)CN(CC4)C)C(=O)N2,1
CC1=CC=C(S1)C2NC3=CC=CC=C3C(=O)N2,1
CC1=CC=C(S1)CCC(=O)NC2=CC=CC=C2F,1
CC1=CC=C(S1)CN2CCC3=CC(=C(C=C3C2)OC)OC,1
CC1=CC=C(S1)CN2CCN(C(C2)CCO)C3CCCC3,1
CC1=CC=C(S1)CN2CCN(CC2)C3=CC=CC=N3.C(=O)(C(=O)O)O,1
CC1=CC=C(S1)CNC2=CC(=C(C=C2)N3CCOCC3)C(=O)O,1
CC1=CC=C(S1)CNC2=CC=C(C=C2)N3CCOCC3,1
CC1=CC=C(S1)CNC2=NC3=CC=CC=C3S2,0
CC1=CC=C(S1)CNCC2=CN=CC=C2.Cl,1
CC1=CC=C(S1)CNCC2CCCO2.Cl,1
CC1=CC=C(S1)NC(=O)C2=CC=CC=C2,1
CC1=CC=C(S1)S(=O)(=O)N2CCCC(C2)C(=O)O,1
CC1=CC=C(S1)S(=O)(=O)N2CCCC(C2)CCC(=O)NCC3=CC=CC=C3F,1
CC1=CC=C(S1)S(=O)(=O)N2CCCC2C(=O)O,1
CC1=CC=C(S1)S(=O)(=O)NC2=CC=CC3=C2C=CC=N3,1
CC1=CC=C(S1)S(=O)(=O)NCC2=CN=CC=C2,1
CC1=CC=C2N1CCN3C2=C(C(=C3)C4=CC=CC=C4)C,1
CC1=CC=CC2=NC(=C(C(=O)N12)Cl)C,1
CC1=CC=CC2=NC(=C(N12)NCC3=CC=CO3)C4=CC(=C(C=C4)OC)OC,1
CC1=CC=CC2=NC(=CC(=O)N12)CN3C4=C(C(=O)N(C3=O)CCC(=O)NCC5=CC=CO5)SC=C4,1
CC1=CC=CC2=NC(=CC(=O)N12)CN3C4=CC=CC=C4C(=O)N(C3=O)CCC(=O)NCC5=CC=CO5,1
CC1=CC=CC2=NC(=CC(=O)N12)CN3C4=CC=CC=C4C(=O)N(C3=O)CCCC(=O)NCC5=CC=CO5,0
CC1=CC=CC2=NC(=CC(=O)N12)CSC3=NC4=C(C=NN4)C(=O)N3C5=CC(=CC=C5)Cl,1
CC1=CC=CC2=NC(=CC(=O)N12)CSC3=NN4C(=CC(=NC4=N3)C)C,0
CC1=CC=CC2=NC(=CN12)CNC3=CC=C(C=C3)F,1
CC1=CC=CC2=NC(=CN12)COC3=C4C(=C(C=C3)Cl)C=CC=N4,1
CC1=CC=CC2=NC(=CN12)COC3=CC=C(C=C3)C4=CC=CC=C4,1
CC1=CC=CC2=NC(=CN12)CSC3=CC=CC=C3N,1
CC1=CC=CC2=NC(=CN12)CSC3=NN=C(S3)N,1
CC1=CC=CC2=NC(=CN12)CSC3=NN=C4N3C=CC=C4,1
CC1=CC=CC2=NC(=CN12)CSC3=NN=CN3C4=CC=CC=C4,0
CC1=CC=CC2=NC(=CN12)CSC3=NN=NN3C4=CC=CC=C4,0
CC1=CC=CC2=NC(=CN12)CSCC3=CC=CO3,1
CC1=CC=CC2=NC(=NC(=O)N12)C(F)(F)F,1
CC1=CC=CC2=NC(=O)CC(N12)(C)C(=O)N(CC(=O)NC(C)C)C3CCCC3,1
CC1=CC=CC2=NC(=S)N(N12)C(=O)C3=CC=CO3,0
CC1=CC=CC=C1/C(=N/OC(=O)/C=C/C2=CC=CC=C2)/N,1
CC1=CC=CC=C1/C=C/C(=O)N2CCOCC2,1
CC1=CC=CC=C1/C=C\2/C(=O)N(C3=CC=CC=C3S2)CC(=O)NCCCOC,1
CC1=CC=CC=C1/C=C\2/C3=CC=CC=C3C(=O)O2,1
CC1=CC=CC=C1/C=C\C2=NC3=CC=CC=C3C(=O)N2CC4=CC=CC=C4,1
CC1=CC=CC=C1/C=C\C2=NCCN2,0
CC1=CC=CC=C1/C=N/NC(=O)CC2=CC=C(C=C2)Cl,1
CC1=CC=CC=C1/C=N/NC(=O)CN2C=NC(=N2)[N+](=O)[O-],1
CC1=CC=CC=C1/C=N/NC(=O)CSC2=NC3=CC=CC=C3O2,1
CC1=CC=CC=C1/[N+](=C/C2=CC=NC=C2)/[O-],1
CC1=CC=CC=C1C(=N)C2=CC=CC=C2CC3=CC=CC4=CC=CC=C43,0
CC1=CC=CC=C1C(=O)/C=C/2\NC(=O)CS2,1
CC1=CC=CC=C1C(=O)C2=C(NN=C2)C3=C(C=CC(=C3)OC)O,1
CC1=CC=CC=C1C(=O)C2=CC3=C(C=C2)N(C(=O)N3C)C,1
CC1=CC=CC=C1C(=O)C2=CC=CN2CC(=O)N3CCCCCC3,0
CC1=CC=CC=C1C(=O)C2=CC=CN2CC(=O)NCC3=CC4=C(C=C3)OCO4,1
CC1=CC=CC=C1C(=O)C2=CC=CN2CC(=O)NCC3=CC=CO3,1
CC1=CC=CC=C1C(=O)C2=CC=CN2CC(=O)NCC3CCCO3,0
CC1=CC=CC=C1C(=O)C2=CC=CN2CC(=O)NCCC3=CC(=C(C=C3)OC)OC,1
CC1=CC=CC=C1C(=O)C2=CC=CN2CC(=O)NCCC3=CCCCC3,1
CC1=CC=CC=C1C(=O)C2=CNC(=C2)C(=O)N,1
CC1=CC=CC=C1C(=O)N(C)CC2=CC=CC=C2,0
CC1=CC=CC=C1C(=O)N/N=C(\C)/C2=CC(=CC=C2)[N+](=O)[O-],1
CC1=CC=CC=C1C(=O)N/N=C(\C)/C2=CC=C(C=C2)NC(=O)C3=CC=CS3,1
CC1=CC=CC=C1C(=O)N/N=C/2\NC(=O)/C(=C\C(=O)OC)/S2,1
CC1=CC=CC=C1C(=O)N/N=C/C2=CC=C(C=C2)OCC(=O)N3CCCCC3,1
CC1=CC=CC=C1C(=O)N/N=C/C2=CC=C(S2)[N+](=O)[O-],1
CC1=CC=CC=C1C(=O)N2CCC(CC2)C(=O)N,1
CC1=CC=CC=C1C(=O)N2CCC(CC2)C(=O)NC3=CC=C(C=C3)F,1
CC1=CC=CC=C1C(=O)N2CCC(CC2)C(=O)NC3=CC=C(C=C3)S(=O)(=O)N4CCCC4,1
CC1=CC=CC=C1C(=O)N2CCC(CC2)C(=O)NC3=NC=CS3,1
CC1=CC=CC=C1C(=O)N2CCC(CC2)C(=O)O,1
CC1=CC=CC=C1C(=O)N2CCCN(CC2)C(=O)C3=CC=CC=C3C,0
CC1=CC=CC=C1C(=O)N2CCN(CC2)C3=C(C=C(C=C3)NC(=O)C4=CC=CO4)Cl,1
CC1=CC=CC=C1C(=O)N2CCN(CC2)C3=CC=C(C=C3)NC(=O)C4=C(N=CC=C4)Cl,1
CC1=CC=CC=C1C(=O)N2CCN(CC2)C3=CC=C(C=C3)NC(=O)C4=CN=CC=C4,1
CC1=CC=CC=C1C(=O)N2CCN(CC2)C3=CC=C(C=C3)NC(=O)CSC4=CC=C(C=C4)Cl,1
CC1=CC=CC=C1C(=O)N2CCN(CC2)C3=NC(=NC(=N3)N4CCOCC4)N5CCOCC5,0
CC1=CC=CC=C1C(=O)N2CCN(CC2)C3=NC=NC4=C3C=NN4C5=CC=CC=C5,1
CC1=CC=CC=C1C(=O)N2CCN=C2SCC3=CC=C(C=C3)[N+](=O)[O-],1
CC1=CC=CC=C1C(=O)N=C2N(C=CS2)C,1
CC1=CC=CC=C1C(=O)NC(=S)NC2=C(C3=C(S2)CCCC3)C#N,1
CC1=CC=CC=C1C(=O)NC(=S)NC2=CC(=C(C=C2)NC(=O)C3=CC=CS3)OC,1
CC1=CC=CC=C1C(=O)NC(=S)NC2=CC3=NN(N=C3C=C2C)C4=CC=C(C=C4)OC,1
CC1=CC=CC=C1C(=O)NC(=S)NC2=CC=C(C=C2)OC3=CC=C(C=C3)Cl,1
CC1=CC=CC=C1C(=O)NC(=S)NC2=CC=C(C=C2)S(=O)(=O)N(C)C3=CC=CC=C3,1
CC1=CC=CC=C1C(=O)NC(=S)NC2=CC=C(C=C2)S(=O)(=O)N3CCN(CC3)C,1
CC1=CC=CC=C1C(=O)NC(=S)NC2=CC=CC=C2C(=O)OC,1
CC1=CC=CC=C1C(=O)NC(=S)NCC(=O)C2=CC=CC=C2,1
CC1=CC=CC=C1C(=O)NC(=S)NCC2=CN=CC=C2,1
CC1=CC=CC=C1C(=O)NC(=S)NCC2CCCO2,1
CC1=CC=CC=C1C(=O)NC(=S)NCCC2=CCCCC2,1
CC1=CC=CC=C1C(=O)NC(=S)NCCN2CCOCC2,1
CC1=CC=CC=C1C(=O)NC(C(=O)OC)(C(F)(F)F)NC2=NC=C(S2)S(=O)(=O)C3=CC=C(C=C3)[N+](=O)[O-],1
CC1=CC=CC=C1C(=O)NC(C(Cl)(Cl)Cl)NC(=S)NC2=CC=CC=C2C,1
CC1=CC=CC=C1C(=O)NC(C(Cl)(Cl)Cl)NCC2=CC=CO2,1
CC1=CC=CC=C1C(=O)NC(C(Cl)(Cl)Cl)NCC2CCCO2,1
CC1=CC=CC=C1C(=O)NC(C)C2=CC3=C(CCCC3)C=C2,1
CC1=CC=CC=C1C(=O)NC(CC(C)C)C(=O)NC2=CC=C(C=C2)S(=O)(=O)N,1
CC1=CC=CC=C1C(=O)NC(CC(C)C)C(=O)NC2=CN=C(C=C2)OC,0
CC1=CC=CC=C1C(=O)NC2=C(C3=C(S2)CCC3)C(=O)O,1
CC1=CC=CC=C1C(=O)NC2=C(C=C(C=C2)O)C(=O)O,1
CC1=CC=CC=C1C(=O)NC2=C(C=C(C=C2)OC)OC,1
CC1=CC=CC=C1C(=O)NC2=C(C=CC(=C2)C(=O)NC3=C(C=CC(=C3)Cl)Cl)C(=O)OC,1
CC1=CC=CC=C1C(=O)NC2=C(C=NN2C3=CC=CC=C3)C(=O)N4CCCC4,1
CC1=CC=CC=C1C(=O)NC2=CC(=CC=C2)NC(=O)C3=CC=C(O3)C4=CC=C(C=C4)Br,1
CC1=CC=CC=C1C(=O)NC2=CC(=CC=C2)NC(=O)C3=NC=NN3,1
CC1=CC=CC=C1C(=O)NC2=CC3=C(C=C2)OCO3,1
CC1=CC=CC=C1C(=O)NC2=CC3=C(C=C2C(=O)C)OCO3,1
CC1=CC=CC=C1C(=O)NC2=CC=C(C=C2)N3CCCC3.Cl,1
CC1=CC=CC=C1C(=O)NC2=CC=C(C=C2)OC3=CC=CC=C3OC,1
CC1=CC=CC=C1C(=O)NC2=CC=C(C=C2)S(=O)(=O)N3CCN(CC3)C,1
CC1=CC=CC=C1C(=O)NC2=CC=CC(=C2)C3=NN=C(N3C)SCC(=O)O,1
CC1=CC=CC=C1C(=O)NC2=CC=CC(=C2)N,1
CC1=CC=CC=C1C(=O)NC2=CC=CC(=C2)NC(=O)CN3C=NC4=C3N(C(=O)N(C4=O)C)C,0
CC1=CC=CC=C1C(=O)NC2=CC=CC=C2,1
CC1=CC=CC=C1C(=O)NC2=CC=CC=C2C(=O)N/N=C\C3=CC=CO3,1
CC1=CC=CC=C1C(=O)NC2=CC=CC=N2,1
CC1=CC=CC=C1C(=O)NC2=NC(=C(C=C2)Br)C,1
CC1=CC=CC=C1C(=O)NC2=NC=C(C=C2)Br,1
CC1=CC=CC=C1C(=O)NC2=NN=C(S2)C3=CC=CO3,1
CC1=CC=CC=C1C(=O)NC2CC(NC(C2)(C)C)(C)C,0
CC1=CC=CC=C1C(=O)NC2CC3CCCC(C2)N3CC(=O)NCC=C,1
CC1=CC=CC=C1C(=O)NC2CCN(CC2)C(=O)N(C3=CC=CC=C3)C4=CC=CC=C4,1
CC1=CC=CC=C1C(=O)NC2CCN(CC2)C(=O)NC3=CC=CC=C3Cl,1
CC1=CC=CC=C1C(=O)NC2CCN(CC2)CC(=O)NC3=CC4=C(C=C3)OCCO4,1
CC1=CC=CC=C1C(=O)NC2CCN(CC2)CC(=O)NC3=CC=CC=C3C(=O)OC,1
CC1=CC=CC=C1C(=O)NC2CCN(CC2)CC(=O)NC3=NC=CS3,1
CC1=CC=CC=C1C(=O)NC2CCN(CC2)CC(=O)NCC3=CC=C(C=C3)F,1
CC1=CC=CC=C1C(=O)NC2CCN(CC2)CC3=NN=NN3C4CCCC4,1
CC1=CC=CC=C1C(=O)NC2CCN(CC2)CC3=NN=NN3CC4=CC=C(C=C4)F,1
CC1=CC=CC=C1C(=O)NC2CCN(CC2)CC3=NN=NN3CC4=CC=CC=C4,1
CC1=CC=CC=C1C(=O)NC2CCN(CC2)CC3=NN=NN3CCC4=CC=CC=C4,1
CC1=CC=CC=C1C(=O)NCC(=O)NC2=CC=CC=C2OC,1
CC1=CC=CC=C1C(=O)NCC(=O)OC,1
CC1=CC=CC=C1C(=O)NCC2(CCCCC2)N3CCCCC3,1
CC1=CC=CC=C1C(=O)NCC2=CC=NC=C2,1
CC1=CC=CC=C1C(=O)NCC2=NN=C(N2C)SCC(=O)N3C4=CC=CC=C4SC5=CC=CC=C53,1
CC1=CC=CC=C1C(=O)NCC2=NN=C(N2CC=C)SCC(=O)NC3CCCC3,1
CC1=CC=CC=C1C(=O)NCCN=C2C3=CC=CC=C3S(=O)(=O)N2,1
CC1=CC=CC=C1C(=O)NCCNC2=CC=C(C=C2)[N+](=O)[O-],1
CC1=CC=CC=C1C(=O)NCCOC2=CC=CC=C2OC,1
CC1=CC=CC=C1C(=O)NN2C(=CC=C2C)C,1
CC1=CC=CC=C1C(=O)NNC(=O)C(C)N2C(=O)C3=CC=CC=C3C2=O,1
CC1=CC=CC=C1C(=O)NNC(=O)C2CCCN(C2)C3=NC=CC=N3,1
CC1=CC=CC=C1C(=O)NNC(=O)CC2=CC=CC3=CC=CC=C32,1
CC1=CC=CC=C1C(=O)NNC(=O)CC2=CC=CC=C2,1
CC1=CC=CC=C1C(=O)NNC(=O)CSC2=NC(=CC(=N2)C)C,1
CC1=CC=CC=C1C(=O)NNC(=S)NC(=O)C2=C(C=C(C=C2)Cl)Cl,1
CC1=CC=CC=C1C(=O)NNS(=O)(=O)C2=CC=C(C=C2)NC(=O)C,1
CC1=CC=CC=C1C(=O)O/N=C(/C2=CC(=CC=C2)[N+](=O)[O-])\N,1
CC1=CC=CC=C1C(=O)O/N=C/C2=C(N(C3=CC=CC=C32)C)N4CCOCC4,1
CC1=CC=CC=C1C(=O)OC(C)CN2CCN(CC2)C.Cl,1
CC1=CC=CC=C1C(=O)OC(C)CN2CCOCC2.Cl,1
CC1=CC=CC=C1C(=O)OC2=C(C=C(C=C2)Br)C(=S)N3CCCC3,1
CC1=CC=CC=C1C(=O)OC2=CC=C(C=C2)CC(C(=O)OC)N3CC4=CC=CC=C4C3=O,1
CC1=CC=CC=C1C(=O)OC2=CC=C(C=C2)SC3=CC=C(C=C3)O,1
CC1=CC=CC=C1C(=O)OC2=CC=CC(=C2)C(CNC)O.Cl,1
CC1=CC=CC=C1C(=O)OC2C(=C(C(=O)O2)Cl)N3CCOCC3,1
CC1=CC=CC=C1C(=O)OCC(=O)NCC2=CC=CS2,1
CC1=CC=CC=C1C(=O)OCCCN=C2C3=CC=CC=C3S(=O)(=O)N2,1
CC1=CC=CC=C1C(=O)OCN2C(=O)C3=CC=CC=C3N=N2,1
CC1=CC=CC=C1C(=O)ON2C(=NC3=CC=CC=C3C2=O)C4=CC(=CC(=C4)OC)OC,1
CC1=CC=CC=C1C(C(=O)NC2CCCC2)N(C3=CN=CC=C3)C(=O)CNC(=O)C4=CC=CO4,1
CC1=CC=CC=C1C(C(=O)NC2CCCC2)N(CC3CCCO3)C(=O)CCC(=O)NC4=NOC(=C4)C,0
CC1=CC=CC=C1C(C(=O)NC2CCCC2)N(CCOC)C(=O)CCC(=O)NC3=NOC(=C3)C,1
CC1=CC=CC=C1C(C(=O)NC2CCCCC2)N(C3=CN=CC=C3)C(=O)C4=CC=CC=N4,1
CC1=CC=CC=C1C(C(=O)NCC2=CC=CO2)N(CC3CCCO3)C(=O)CN4C5=CC=CC=C5N=N4,1
CC1=CC=CC=C1C(C(=O)NCCOC)N(CCOC)C(=O)CN2C3=CC=CC=C3N=N2,1
CC1=CC=CC=C1C(C2=CC=CC=C2)NC(=O)N,1
CC1=CC=CC=C1C(C2=CC=CC=C2)OCC(CN3CCCCC3CCO)O,0
CC1=CC=CC=C1C(C2=CC=CC=C2)OCCN(C)C.Cl,0
